sale_id,site_id,product_id,business_date,qty,revenue,channel
S_2025-12-31_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2025-12-31,47,8695.0,dine_in
S_2025-12-31_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2025-12-31,33,9570.0,dine_in
S_2025-12-31_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2025-12-31,280,0.0,dine_in
S_2026-01-01_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-01,62,17050.0,dine_in
S_2026-01-01_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-01,26,5460.0,dine_in
S_2026-01-01_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-01,63,14805.0,dine_in
S_2026-01-01_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-01,41,7380.0,dine_in
S_2026-01-01_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-01,27,5940.0,dine_in
S_2026-01-01_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-01,171,8208.0,dine_in
S_2026-01-01_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-01,145,4060.0,dine_in
S_2026-01-01_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-01,51,6630.0,dine_in
S_2026-01-01_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-01,58,8410.0,dine_in
S_2026-01-01_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-01,21,8085.0,dine_in
S_2026-01-01_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-01,23,3910.0,dine_in
S_2026-01-01_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-01,86,9030.0,dine_in
S_2026-01-01_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-01,50,9250.0,dine_in
S_2026-01-01_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-01,18,5220.0,dine_in
S_2026-01-01_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-01,255,0.0,dine_in
S_2026-01-02_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-02,54,14850.0,dine_in
S_2026-01-02_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-02,43,9030.0,dine_in
S_2026-01-02_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-02,65,15275.0,dine_in
S_2026-01-02_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-02,43,7740.0,dine_in
S_2026-01-02_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-02,32,7040.0,dine_in
S_2026-01-02_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-02,171,8208.0,dine_in
S_2026-01-02_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-02,132,3696.0,dine_in
S_2026-01-02_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-02,57,7410.0,dine_in
S_2026-01-02_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-02,74,10730.0,dine_in
S_2026-01-02_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-02,31,11935.0,dine_in
S_2026-01-02_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-02,29,4930.0,dine_in
S_2026-01-02_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-02,48,5040.0,dine_in
S_2026-01-02_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-02,47,8695.0,dine_in
S_2026-01-02_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-02,23,6670.0,dine_in
S_2026-01-02_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-02,257,0.0,dine_in
S_2026-01-03_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-03,80,22000.0,dine_in
S_2026-01-03_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-03,43,9030.0,dine_in
S_2026-01-03_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-03,63,14805.0,dine_in
S_2026-01-03_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-03,60,10800.0,dine_in
S_2026-01-03_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-03,34,7480.0,dine_in
S_2026-01-03_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-03,176,8448.0,dine_in
S_2026-01-03_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-03,136,3808.0,dine_in
S_2026-01-03_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-03,68,8840.0,dine_in
S_2026-01-03_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-03,56,8120.0,dine_in
S_2026-01-03_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-03,31,11935.0,dine_in
S_2026-01-03_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-03,38,6460.0,dine_in
S_2026-01-03_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-03,73,7665.0,dine_in
S_2026-01-03_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-03,44,8140.0,dine_in
S_2026-01-03_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-03,32,9280.0,dine_in
S_2026-01-03_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-03,283,0.0,dine_in
S_2026-01-04_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-04,58,15950.0,dine_in
S_2026-01-04_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-04,26,5460.0,dine_in
S_2026-01-04_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-04,61,14335.0,dine_in
S_2026-01-04_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-04,43,7740.0,dine_in
S_2026-01-04_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-04,31,6820.0,dine_in
S_2026-01-04_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-04,176,8448.0,dine_in
S_2026-01-04_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-04,146,4088.0,dine_in
S_2026-01-04_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-04,48,6240.0,dine_in
S_2026-01-04_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-04,65,9425.0,dine_in
S_2026-01-04_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-04,24,9240.0,dine_in
S_2026-01-04_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-04,35,5950.0,dine_in
S_2026-01-04_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-04,57,5985.0,dine_in
S_2026-01-04_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-04,40,7400.0,dine_in
S_2026-01-04_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-04,32,9280.0,dine_in
S_2026-01-04_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-04,255,0.0,dine_in
S_2026-01-05_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-05,30,8250.0,dine_in
S_2026-01-05_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-05,19,3990.0,dine_in
S_2026-01-05_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-05,45,10575.0,dine_in
S_2026-01-05_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-05,31,5580.0,dine_in
S_2026-01-05_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-05,22,4840.0,dine_in
S_2026-01-05_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-05,126,6048.0,dine_in
S_2026-01-05_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-05,91,2548.0,dine_in
S_2026-01-05_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-05,34,4420.0,dine_in
S_2026-01-05_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-05,38,5510.0,dine_in
S_2026-01-05_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-05,16,6160.0,dine_in
S_2026-01-05_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-05,18,3060.0,dine_in
S_2026-01-05_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-05,60,6300.0,dine_in
S_2026-01-05_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-05,30,5550.0,dine_in
S_2026-01-05_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-05,21,6090.0,dine_in
S_2026-01-05_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-05,176,0.0,dine_in
S_2026-01-06_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-06,40,11000.0,dine_in
S_2026-01-06_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-06,39,8190.0,dine_in
S_2026-01-06_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-06,38,8930.0,dine_in
S_2026-01-06_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-06,32,5760.0,dine_in
S_2026-01-06_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-06,22,4840.0,dine_in
S_2026-01-06_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-06,125,6000.0,dine_in
S_2026-01-06_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-06,94,2632.0,dine_in
S_2026-01-06_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-06,27,3510.0,dine_in
S_2026-01-06_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-06,36,5220.0,dine_in
S_2026-01-06_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-06,9,3465.0,dine_in
S_2026-01-06_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-06,13,2210.0,dine_in
S_2026-01-06_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-06,58,6090.0,dine_in
S_2026-01-06_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-06,17,3145.0,dine_in
S_2026-01-06_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-06,18,5220.0,dine_in
S_2026-01-06_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-06,172,0.0,dine_in
S_2026-01-07_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-07,37,10175.0,dine_in
S_2026-01-07_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-07,23,4830.0,dine_in
S_2026-01-07_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-07,38,8930.0,dine_in
S_2026-01-07_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-07,25,4500.0,dine_in
S_2026-01-07_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-07,19,4180.0,dine_in
S_2026-01-07_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-07,131,6288.0,dine_in
S_2026-01-07_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-07,89,2492.0,dine_in
S_2026-01-07_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-07,42,5460.0,dine_in
S_2026-01-07_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-07,40,5800.0,dine_in
S_2026-01-07_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-07,14,5390.0,dine_in
S_2026-01-07_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-07,17,2890.0,dine_in
S_2026-01-07_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-07,74,7770.0,dine_in
S_2026-01-07_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-07,32,5920.0,dine_in
S_2026-01-07_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-07,21,6090.0,dine_in
S_2026-01-07_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-07,182,0.0,dine_in
S_2026-01-08_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-08,41,11275.0,dine_in
S_2026-01-08_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-08,33,6930.0,dine_in
S_2026-01-08_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-08,43,10105.0,dine_in
S_2026-01-08_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-08,33,5940.0,dine_in
S_2026-01-08_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-08,25,5500.0,dine_in
S_2026-01-08_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-08,146,7008.0,dine_in
S_2026-01-08_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-08,107,2996.0,dine_in
S_2026-01-08_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-08,43,5590.0,dine_in
S_2026-01-08_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-08,44,6380.0,dine_in
S_2026-01-08_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-08,15,5775.0,dine_in
S_2026-01-08_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-08,24,4080.0,dine_in
S_2026-01-08_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-08,65,6825.0,dine_in
S_2026-01-08_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-08,32,5920.0,dine_in
S_2026-01-08_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-08,12,3480.0,dine_in
S_2026-01-08_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-08,201,0.0,dine_in
S_2026-01-09_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-09,58,15950.0,dine_in
S_2026-01-09_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-09,31,6510.0,dine_in
S_2026-01-09_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-09,56,13160.0,dine_in
S_2026-01-09_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-09,51,9180.0,dine_in
S_2026-01-09_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-09,38,8360.0,dine_in
S_2026-01-09_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-09,169,8112.0,dine_in
S_2026-01-09_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-09,117,3276.0,dine_in
S_2026-01-09_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-09,51,6630.0,dine_in
S_2026-01-09_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-09,71,10295.0,dine_in
S_2026-01-09_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-09,33,12705.0,dine_in
S_2026-01-09_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-09,36,6120.0,dine_in
S_2026-01-09_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-09,61,6405.0,dine_in
S_2026-01-09_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-09,41,7585.0,dine_in
S_2026-01-09_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-09,28,8120.0,dine_in
S_2026-01-09_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-09,255,0.0,dine_in
S_2026-01-10_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-10,58,15950.0,dine_in
S_2026-01-10_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-10,43,9030.0,dine_in
S_2026-01-10_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-10,72,16920.0,dine_in
S_2026-01-10_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-10,59,10620.0,dine_in
S_2026-01-10_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-10,40,8800.0,dine_in
S_2026-01-10_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-10,187,8976.0,dine_in
S_2026-01-10_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-10,166,4648.0,dine_in
S_2026-01-10_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-10,60,7800.0,dine_in
S_2026-01-10_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-10,67,9715.0,dine_in
S_2026-01-10_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-10,18,6930.0,dine_in
S_2026-01-10_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-10,38,6460.0,dine_in
S_2026-01-10_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-10,62,6510.0,dine_in
S_2026-01-10_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-10,50,9250.0,dine_in
S_2026-01-10_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-10,33,9570.0,dine_in
S_2026-01-10_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-10,289,0.0,dine_in
S_2026-01-11_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-11,69,18975.0,dine_in
S_2026-01-11_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-11,31,6510.0,dine_in
S_2026-01-11_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-11,67,15745.0,dine_in
S_2026-01-11_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-11,37,6660.0,dine_in
S_2026-01-11_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-11,20,4400.0,dine_in
S_2026-01-11_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-11,189,9072.0,dine_in
S_2026-01-11_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-11,133,3724.0,dine_in
S_2026-01-11_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-11,61,7930.0,dine_in
S_2026-01-11_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-11,59,8555.0,dine_in
S_2026-01-11_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-11,32,12320.0,dine_in
S_2026-01-11_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-11,27,4590.0,dine_in
S_2026-01-11_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-11,85,8925.0,dine_in
S_2026-01-11_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-11,42,7770.0,dine_in
S_2026-01-11_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-11,26,7540.0,dine_in
S_2026-01-11_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-11,266,0.0,dine_in
S_2026-01-12_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-12,28,7700.0,dine_in
S_2026-01-12_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-12,24,5040.0,dine_in
S_2026-01-12_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-12,46,10810.0,dine_in
S_2026-01-12_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-12,32,5760.0,dine_in
S_2026-01-12_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-12,11,2420.0,dine_in
S_2026-01-12_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-12,119,5712.0,dine_in
S_2026-01-12_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-12,91,2548.0,dine_in
S_2026-01-12_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-12,41,5330.0,dine_in
S_2026-01-12_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-12,44,6380.0,dine_in
S_2026-01-12_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-12,16,6160.0,dine_in
S_2026-01-12_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-12,11,1870.0,dine_in
S_2026-01-12_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-12,55,5775.0,dine_in
S_2026-01-12_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-12,29,5365.0,dine_in
S_2026-01-12_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-12,7,2030.0,dine_in
S_2026-01-12_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-12,168,0.0,dine_in
S_2026-01-13_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-13,37,10175.0,dine_in
S_2026-01-13_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-13,30,6300.0,dine_in
S_2026-01-13_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-13,35,8225.0,dine_in
S_2026-01-13_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-13,19,3420.0,dine_in
S_2026-01-13_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-13,22,4840.0,dine_in
S_2026-01-13_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-13,126,6048.0,dine_in
S_2026-01-13_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-13,85,2380.0,dine_in
S_2026-01-13_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-13,37,4810.0,dine_in
S_2026-01-13_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-13,41,5945.0,dine_in
S_2026-01-13_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-13,12,4620.0,dine_in
S_2026-01-13_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-13,23,3910.0,dine_in
S_2026-01-13_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-13,55,5775.0,dine_in
S_2026-01-13_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-13,24,4440.0,dine_in
S_2026-01-13_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-13,11,3190.0,dine_in
S_2026-01-13_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-13,169,0.0,dine_in
S_2026-01-14_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-14,32,8800.0,dine_in
S_2026-01-14_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-14,37,7770.0,dine_in
S_2026-01-14_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-14,49,11515.0,dine_in
S_2026-01-14_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-14,46,8280.0,dine_in
S_2026-01-14_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-14,37,8140.0,dine_in
S_2026-01-14_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-14,175,8400.0,dine_in
S_2026-01-14_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-14,116,3248.0,dine_in
S_2026-01-14_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-14,43,5590.0,dine_in
S_2026-01-14_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-14,61,8845.0,dine_in
S_2026-01-14_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-14,17,6545.0,dine_in
S_2026-01-14_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-14,27,4590.0,dine_in
S_2026-01-14_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-14,103,10815.0,dine_in
S_2026-01-14_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-14,38,7030.0,dine_in
S_2026-01-14_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-14,15,4350.0,dine_in
S_2026-01-14_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-14,241,0.0,dine_in
S_2026-01-15_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-15,40,11000.0,dine_in
S_2026-01-15_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-15,31,6510.0,dine_in
S_2026-01-15_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-15,55,12925.0,dine_in
S_2026-01-15_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-15,47,8460.0,dine_in
S_2026-01-15_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-15,36,7920.0,dine_in
S_2026-01-15_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-15,140,6720.0,dine_in
S_2026-01-15_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-15,125,3500.0,dine_in
S_2026-01-15_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-15,55,7150.0,dine_in
S_2026-01-15_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-15,54,7830.0,dine_in
S_2026-01-15_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-15,15,5775.0,dine_in
S_2026-01-15_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-15,29,4930.0,dine_in
S_2026-01-15_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-15,79,8295.0,dine_in
S_2026-01-15_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-15,31,5735.0,dine_in
S_2026-01-15_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-15,27,7830.0,dine_in
S_2026-01-15_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-15,232,0.0,dine_in
S_2026-01-16_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-16,60,16500.0,dine_in
S_2026-01-16_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-16,42,8820.0,dine_in
S_2026-01-16_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-16,62,14570.0,dine_in
S_2026-01-16_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-16,45,8100.0,dine_in
S_2026-01-16_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-16,30,6600.0,dine_in
S_2026-01-16_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-16,187,8976.0,dine_in
