production_id,site_id,product_id,business_date,planned_qty,actual_qty,uom
P_2026-01-05_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-05,38,37,portion
P_2026-01-05_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-05,28,29,portion
P_2026-01-05_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-05,56,54,portion
P_2026-01-05_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-05,34,33,portion
P_2026-01-05_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-05,26,27,portion
P_2026-01-05_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-05,120,126,portion
P_2026-01-05_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-05,86,91,portion
P_2026-01-05_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-05,40,39,portion
P_2026-01-05_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-05,48,47,portion
P_2026-01-05_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-05,16,16,portion
P_2026-01-05_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-05,22,22,portion
P_2026-01-05_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-05,69,60,portion
P_2026-01-05_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-05,30,30,portion
P_2026-01-05_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-05,20,21,portion
P_2026-01-05_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-05,176,176,portion
P_2026-01-06_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-06,40,40,portion
P_2026-01-06_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-06,39,39,portion
P_2026-01-06_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-06,48,48,portion
P_2026-01-06_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-06,35,36,portion
P_2026-01-06_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-06,27,27,portion
P_2026-01-06_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-06,123,125,portion
P_2026-01-06_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-06,89,94,portion
P_2026-01-06_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-06,42,44,portion
P_2026-01-06_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-06,50,49,portion
P_2026-01-06_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-06,17,17,portion
P_2026-01-06_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-06,23,23,portion
P_2026-01-06_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-06,68,58,portion
P_2026-01-06_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-06,31,29,portion
P_2026-01-06_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-06,21,21,portion
P_2026-01-06_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-06,172,172,portion
P_2026-01-07_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-07,43,44,portion
P_2026-01-07_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-07,31,29,portion
P_2026-01-07_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-07,51,52,portion
P_2026-01-07_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-07,38,38,portion
P_2026-01-07_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-07,29,31,portion
P_2026-01-07_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-07,132,131,portion
P_2026-01-07_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-07,94,89,portion
P_2026-01-07_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-07,44,42,portion
P_2026-01-07_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-07,53,53,portion
P_2026-01-07_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-07,19,19,portion
P_2026-01-07_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-07,24,25,portion
P_2026-01-07_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-07,87,74,portion
P_2026-01-07_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-07,33,32,portion
P_2026-01-07_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-07,22,23,portion
P_2026-01-07_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-07,182,182,portion
P_2026-01-08_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-08,47,49,portion
P_2026-01-08_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-08,34,33,portion
P_2026-01-08_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-08,55,55,portion
P_2026-01-08_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-08,41,41,portion
P_2026-01-08_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-08,31,31,portion
P_2026-01-08_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-08,143,146,portion
P_2026-01-08_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-08,103,107,portion
P_2026-01-08_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-08,48,50,portion
P_2026-01-08_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-08,58,59,portion
P_2026-01-08_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-08,21,21,portion
P_2026-01-08_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-08,27,26,portion
P_2026-01-08_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-08,69,65,portion
P_2026-01-08_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-08,36,36,portion
P_2026-01-08_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-08,23,23,portion
P_2026-01-08_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-08,201,201,portion
P_2026-01-09_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-09,83,86,portion
P_2026-01-09_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-09,44,45,portion
P_2026-01-09_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-09,72,71,portion
P_2026-01-09_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-09,54,53,portion
P_2026-01-09_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-09,41,41,portion
P_2026-01-09_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-09,187,169,portion
P_2026-01-09_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-09,134,117,portion
P_2026-01-09_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-09,63,65,portion
P_2026-01-09_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-09,76,75,portion
P_2026-01-09_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-09,34,35,portion
P_2026-01-09_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-09,35,36,portion
P_2026-01-09_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-09,75,61,portion
P_2026-01-09_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-09,47,48,portion
P_2026-01-09_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-09,33,32,portion
P_2026-01-09_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-09,255,255,portion
P_2026-01-10_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-10,76,78,portion
P_2026-01-10_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-10,49,48,portion
P_2026-01-10_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-10,80,79,portion
P_2026-01-10_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-10,60,59,portion
P_2026-01-10_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-10,46,46,portion
P_2026-01-10_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-10,207,187,portion
P_2026-01-10_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-10,149,166,portion
P_2026-01-10_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-10,70,70,portion
P_2026-01-10_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-10,84,83,portion
P_2026-01-10_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-10,37,36,portion
P_2026-01-10_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-10,39,39,portion
P_2026-01-10_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-10,84,62,portion
P_2026-01-10_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-10,53,54,portion
P_2026-01-10_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-10,36,37,portion
P_2026-01-10_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-10,289,289,portion
P_2026-01-11_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-11,68,69,portion
P_2026-01-11_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-11,45,45,portion
P_2026-01-11_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-11,73,70,portion
P_2026-01-11_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-11,55,58,portion
P_2026-01-11_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-11,42,41,portion
P_2026-01-11_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-11,184,189,portion
P_2026-01-11_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-11,137,133,portion
P_2026-01-11_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-11,64,62,portion
P_2026-01-11_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-11,77,74,portion
P_2026-01-11_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-11,33,32,portion
P_2026-01-11_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-11,35,35,portion
P_2026-01-11_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-11,90,85,portion
P_2026-01-11_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-11,48,48,portion
P_2026-01-11_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-11,33,34,portion
P_2026-01-11_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-11,266,266,portion
P_2026-01-12_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-12,39,39,portion
P_2026-01-12_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-12,28,29,portion
P_2026-01-12_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-12,57,58,portion
P_2026-01-12_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-12,34,33,portion
P_2026-01-12_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-12,26,26,portion
P_2026-01-12_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-12,121,119,portion
P_2026-01-12_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-12,86,91,portion
P_2026-01-12_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-12,41,41,portion
P_2026-01-12_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-12,49,48,portion
P_2026-01-12_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-12,16,16,portion
P_2026-01-12_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-12,22,22,portion
P_2026-01-12_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-12,69,55,portion
P_2026-01-12_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-12,30,29,portion
P_2026-01-12_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-12,20,20,portion
P_2026-01-12_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-12,168,168,portion
P_2026-01-13_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-13,41,42,portion
P_2026-01-13_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-13,40,41,portion
P_2026-01-13_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-13,48,49,portion
P_2026-01-13_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-13,36,36,portion
P_2026-01-13_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-13,27,26,portion
P_2026-01-13_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-13,124,126,portion
P_2026-01-13_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-13,90,85,portion
P_2026-01-13_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-13,42,39,portion
P_2026-01-13_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-13,50,49,portion
P_2026-01-13_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-13,17,17,portion
P_2026-01-13_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-13,23,23,portion
P_2026-01-13_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-13,68,55,portion
P_2026-01-13_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-13,32,32,portion
P_2026-01-13_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-13,21,21,portion
P_2026-01-13_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-13,169,169,portion
P_2026-01-14_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-14,55,56,portion
P_2026-01-14_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-14,39,39,portion
P_2026-01-14_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-14,64,66,portion
P_2026-01-14_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-14,48,47,portion
P_2026-01-14_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-14,37,37,portion
P_2026-01-14_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-14,167,175,portion
P_2026-01-14_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-14,120,116,portion
P_2026-01-14_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-14,56,55,portion
P_2026-01-14_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-14,67,66,portion
P_2026-01-14_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-14,24,24,portion
P_2026-01-14_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-14,31,30,portion
P_2026-01-14_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-14,110,103,portion
P_2026-01-14_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-14,42,42,portion
P_2026-01-14_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-14,27,26,portion
P_2026-01-14_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-14,241,241,portion
P_2026-01-15_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-15,56,56,portion
P_2026-01-15_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-15,40,39,portion
P_2026-01-15_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-15,66,64,portion
P_2026-01-15_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-15,49,49,portion
P_2026-01-15_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-15,37,37,portion
P_2026-01-15_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-15,170,140,portion
P_2026-01-15_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-15,122,125,portion
P_2026-01-15_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-15,57,60,portion
P_2026-01-15_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-15,69,69,portion
P_2026-01-15_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-15,25,25,portion
P_2026-01-15_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-15,32,32,portion
P_2026-01-15_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-15,82,79,portion
P_2026-01-15_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-15,43,43,portion
P_2026-01-15_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-15,27,28,portion
P_2026-01-15_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-15,232,232,portion
P_2026-01-16_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-16,84,84,portion
P_2026-01-16_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-16,44,45,portion
P_2026-01-16_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-16,73,71,portion
P_2026-01-16_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-16,54,53,portion
P_2026-01-16_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-16,41,41,portion
P_2026-01-16_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-16,188,187,portion
P_2026-01-16_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-16,135,120,portion
P_2026-01-16_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-16,64,65,portion
P_2026-01-16_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-16,76,79,portion
P_2026-01-16_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-16,35,34,portion
P_2026-01-16_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-16,35,34,portion
P_2026-01-16_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-16,75,55,portion
P_2026-01-16_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-16,48,50,portion
P_2026-01-16_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-16,33,33,portion
P_2026-01-16_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-16,258,258,portion
P_2026-01-17_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-17,77,77,portion
P_2026-01-17_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-17,49,51,portion
P_2026-01-17_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-17,81,80,portion
P_2026-01-17_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-17,60,59,portion
P_2026-01-17_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-17,46,46,portion
P_2026-01-17_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-17,208,207,portion
P_2026-01-17_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-17,150,131,portion
P_2026-01-17_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-17,71,71,portion
P_2026-01-17_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-17,85,86,portion
P_2026-01-17_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-17,37,36,portion
P_2026-01-17_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-17,39,40,portion
P_2026-01-17_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-17,85,72,portion
P_2026-01-17_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-17,53,53,portion
P_2026-01-17_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-17,37,37,portion
P_2026-01-17_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-17,291,291,portion
P_2026-01-18_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-18,69,67,portion
P_2026-01-18_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-18,45,45,portion
P_2026-01-18_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-18,74,73,portion
P_2026-01-18_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-18,55,54,portion
P_2026-01-18_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-18,42,42,portion
P_2026-01-18_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-18,186,181,portion
P_2026-01-18_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-18,138,159,portion
P_2026-01-18_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-18,65,68,portion
P_2026-01-18_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-18,78,82,portion
P_2026-01-18_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-18,34,34,portion
P_2026-01-18_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-18,36,35,portion
P_2026-01-18_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-18,90,73,portion
P_2026-01-18_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-18,48,47,portion
P_2026-01-18_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-18,33,34,portion
P_2026-01-18_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-18,270,270,portion
P_2026-01-19_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-19,39,36,portion
P_2026-01-19_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-19,29,28,portion
P_2026-01-19_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-19,57,55,portion
P_2026-01-19_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-19,35,36,portion
P_2026-01-19_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-19,27,26,portion
P_2026-01-19_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-19,122,100,portion
P_2026-01-19_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-19,87,86,portion
P_2026-01-19_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-19,41,42,portion
P_2026-01-19_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-19,49,50,portion
P_2026-01-19_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-19,16,16,portion
P_2026-01-19_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-19,22,22,portion
P_2026-01-19_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-19,70,59,portion
P_2026-01-19_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-19,31,32,portion
P_2026-01-19_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-19,20,21,portion
P_2026-01-19_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-19,168,168,portion
P_2026-01-20_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-20,41,43,portion
P_2026-01-20_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-20,40,39,portion
P_2026-01-20_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-20,48,50,portion
P_2026-01-20_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-20,36,35,portion
P_2026-01-20_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-20,28,29,portion
P_2026-01-20_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-20,125,121,portion
P_2026-01-20_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-20,90,87,portion
P_2026-01-20_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-20,42,41,portion
P_2026-01-20_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-20,51,53,portion
P_2026-01-20_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-20,17,17,portion
P_2026-01-20_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-20,23,22,portion
P_2026-01-20_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-20,69,53,portion
P_2026-01-20_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-20,32,33,portion
P_2026-01-20_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-20,21,21,portion
P_2026-01-20_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-20,174,174,portion
P_2026-01-21_DSH_CHBIRYANI,SITE_KIT_01,DSH_CHBIRYANI,2026-01-21,39,41,portion
P_2026-01-21_DSH_VGBIRYANI,SITE_KIT_01,DSH_VGBIRYANI,2026-01-21,28,28,portion
P_2026-01-21_DSH_PBM,SITE_KIT_01,DSH_PBM,2026-01-21,45,44,portion
P_2026-01-21_DSH_GOBIMANCH,SITE_KIT_01,DSH_GOBIMANCH,2026-01-21,34,35,portion
P_2026-01-21_DSH_PALAK,SITE_KIT_01,DSH_PALAK,2026-01-21,26,26,portion
P_2026-01-21_DSH_NAAN,SITE_KIT_01,DSH_NAAN,2026-01-21,118,120,portion
P_2026-01-21_DSH_ROTI,SITE_KIT_01,DSH_ROTI,2026-01-21,84,76,portion
P_2026-01-21_DSH_JEERARICE,SITE_KIT_01,DSH_JEERARICE,2026-01-21,40,39,portion
P_2026-01-21_DSH_DALTADKA,SITE_KIT_01,DSH_DALTADKA,2026-01-21,47,47,portion
P_2026-01-21_DSH_ROGANJOSH,SITE_KIT_01,DSH_ROGANJOSH,2026-01-21,17,17,portion
P_2026-01-21_DSH_VEGPULAO,SITE_KIT_01,DSH_VEGPULAO,2026-01-21,22,22,portion
P_2026-01-21_DSH_DOSA,SITE_KIT_01,DSH_DOSA,2026-01-21,77,72,portion
P_2026-01-21_DSH_MIXVEG,SITE_KIT_01,DSH_MIXVEG,2026-01-21,30,30,portion
P_2026-01-21_DSH_FISHCURRY,SITE_KIT_01,DSH_FISHCURRY,2026-01-21,19,19,portion
P_2026-01-21_DSH_SIDES,SITE_KIT_01,DSH_SIDES,2026-01-21,180,180,portion
