batch_id,site_id,product_id,lot_code,received_at,printed_expiry,qty_received,uom,storage_zone_id,dock_dwell_hours,intake_grade,unit_cost,state
B01261,SITE_KIT_01,ING_BUTTER,LOT-B01261,2026-01-20T07:00:00,2026-01-26,3.0,kg,ZN_COLD,0.5,0.876,520.0,whole
B01262,SITE_KIT_01,ING_BATTER,LOT-B01262,2026-01-20T07:00:00,2026-01-22,17.0,kg,ZN_COLD,0.5,0.931,70.0,whole
B01263,SITE_KIT_01,ING_SPINACH,LOT-B01263,2026-01-21T07:00:00,2026-01-25,10.0,kg,ZN_COLD,0.5,0.98,30.0,whole
B01264,SITE_KIT_01,ING_CORIANDER,LOT-B01264,2026-01-21T07:00:00,2026-01-24,1.5,kg,ZN_COLD,0.5,1.0,60.0,whole
B01265,SITE_KIT_01,ING_MINT,LOT-B01265,2026-01-21T07:00:00,2026-01-24,0.75,kg,ZN_COLD,0.5,1.0,60.0,whole
B01266,SITE_KIT_01,ING_CURRYLEAF,LOT-B01266,2026-01-21T07:00:00,2026-01-24,0.885,kg,ZN_COLD,0.5,0.872,80.0,whole
B01267,SITE_KIT_01,ING_BATTER,LOT-B01267,2026-01-21T07:00:00,2026-01-23,16.0,kg,ZN_COLD,0.5,0.935,70.0,whole
B01268,SITE_KIT_01,ING_TOMATO,LOT-B01268,2026-01-22T07:00:00,2026-01-29,35.025,kg,ZN_COLD,0.5,0.984,32.0,whole
B01269,SITE_KIT_01,ING_ONION,LOT-B01269,2026-01-22T07:00:00,2026-02-21,96.0,kg,ZN_DRY,0.5,0.885,38.0,whole
B01270,SITE_KIT_01,ING_POTATO,LOT-B01270,2026-01-22T07:00:00,2026-02-21,52.0,kg,ZN_DRY,0.5,0.899,28.0,whole
B01271,SITE_KIT_01,ING_CAULI,LOT-B01271,2026-01-22T07:00:00,2026-02-01,39.0,kg,ZN_COLD,0.5,0.916,40.0,whole
B01272,SITE_KIT_01,ING_SPINACH,LOT-B01272,2026-01-22T07:00:00,2026-01-26,8.0,kg,ZN_COLD,0.5,0.924,30.0,whole
B01273,SITE_KIT_01,ING_CORIANDER,LOT-B01273,2026-01-22T07:00:00,2026-01-25,1.25,kg,ZN_COLD,0.5,0.949,60.0,whole
B01274,SITE_KIT_01,ING_GCHILLI,LOT-B01274,2026-01-22T07:00:00,2026-01-29,2.0,kg,ZN_COLD,0.5,1.0,70.0,whole
B01275,SITE_KIT_01,ING_GINGER,LOT-B01275,2026-01-22T07:00:00,2026-02-21,2.0,kg,ZN_DRY,0.5,0.935,120.0,whole
B01276,SITE_KIT_01,ING_GARLIC,LOT-B01276,2026-01-22T07:00:00,2026-02-21,4.0,kg,ZN_DRY,0.5,0.941,180.0,whole
B01277,SITE_KIT_01,ING_CARROT,LOT-B01277,2026-01-22T07:00:00,2026-02-01,10.0,kg,ZN_COLD,0.5,0.995,45.0,whole
B01278,SITE_KIT_01,ING_CAPSICUM,LOT-B01278,2026-01-22T07:00:00,2026-01-29,6.0,kg,ZN_COLD,0.5,0.84,80.0,whole
B01279,SITE_KIT_01,ING_CABBAGE,LOT-B01279,2026-01-22T07:00:00,2026-02-01,4.0,kg,ZN_COLD,0.5,0.991,25.0,whole
B01280,SITE_KIT_01,ING_BRINJAL,LOT-B01280,2026-01-22T07:00:00,2026-01-29,5.0,kg,ZN_COLD,0.5,0.982,40.0,whole
B01281,SITE_KIT_01,ING_OKRA,LOT-B01281,2026-01-22T07:00:00,2026-01-29,5.364,kg,ZN_COLD,0.5,0.911,55.0,whole
B01282,SITE_KIT_01,ING_PEAS,LOT-B01282,2026-01-22T07:00:00,2026-01-29,2.0,kg,ZN_COLD,0.5,1.0,90.0,whole
B01283,SITE_KIT_01,ING_MINT,LOT-B01283,2026-01-22T07:00:00,2026-01-25,0.75,kg,ZN_COLD,0.5,0.856,60.0,whole
B01284,SITE_KIT_01,ING_CURRYLEAF,LOT-B01284,2026-01-22T07:00:00,2026-01-25,0.5,kg,ZN_COLD,0.5,0.96,80.0,whole
B01285,SITE_KIT_01,ING_LEMON,LOT-B01285,2026-01-22T07:00:00,2026-01-28,4.794,kg,ZN_COLD,0.5,0.849,90.0,whole
B01286,SITE_KIT_01,ING_BEANS,LOT-B01286,2026-01-22T07:00:00,2026-01-29,5.431,kg,ZN_COLD,0.5,0.923,60.0,whole
B01287,SITE_KIT_01,ING_MUSHROOM,LOT-B01287,2026-01-22T07:00:00,2026-01-29,2.0,kg,ZN_COLD,0.5,0.952,220.0,whole
B01288,SITE_KIT_01,ING_CUCUMBER,LOT-B01288,2026-01-22T07:00:00,2026-01-29,6.0,kg,ZN_COLD,0.5,0.871,35.0,whole
B01289,SITE_KIT_01,ING_BANANA,LOT-B01289,2026-01-22T07:00:00,2026-01-28,7.076,kg,ZN_COLD,0.5,0.977,55.0,whole
B01290,SITE_KIT_01,ING_CHICKEN,LOT-B01290,2026-01-22T07:00:00,2026-01-25,18.0,kg,ZN_FREEZE,0.5,0.89,210.0,whole
B01291,SITE_KIT_01,ING_MUTTON,LOT-B01291,2026-01-22T07:00:00,2026-01-25,3.0,kg,ZN_FREEZE,0.5,0.985,720.0,whole
B01292,SITE_KIT_01,ING_FISH,LOT-B01292,2026-01-22T07:00:00,2026-01-25,13.0,kg,ZN_FREEZE,0.5,0.939,480.0,whole
B01293,SITE_KIT_01,ING_EGG,LOT-B01293,2026-01-22T07:00:00,2026-01-28,2.0,kg,ZN_COLD,0.5,0.911,140.0,whole
B01294,SITE_KIT_01,ING_PANEER,LOT-B01294,2026-01-22T07:00:00,2026-01-28,19.0,kg,ZN_COLD,0.5,0.945,380.0,whole
B01295,SITE_KIT_01,ING_CURD,LOT-B01295,2026-01-22T07:00:00,2026-01-28,17.0,kg,ZN_COLD,0.5,0.986,70.0,whole
B01296,SITE_KIT_01,ING_MILK,LOT-B01296,2026-01-22T07:00:00,2026-01-28,3.0,kg,ZN_COLD,0.5,0.997,58.0,whole
B01297,SITE_KIT_01,ING_CREAM,LOT-B01297,2026-01-22T07:00:00,2026-01-28,4.0,kg,ZN_COLD,0.5,1.0,220.0,whole
B01298,SITE_KIT_01,ING_BUTTER,LOT-B01298,2026-01-22T07:00:00,2026-01-28,4.0,kg,ZN_COLD,0.5,0.874,520.0,whole
B01299,SITE_KIT_01,ING_BATTER,LOT-B01299,2026-01-22T07:00:00,2026-01-24,14.0,kg,ZN_COLD,0.5,0.944,70.0,whole
B01300,SITE_KIT_01,ING_SPINACH,LOT-B01300,2026-01-23T07:00:00,2026-01-27,9.0,kg,ZN_COLD,0.5,0.964,30.0,whole
B01301,SITE_KIT_01,ING_CORIANDER,LOT-B01301,2026-01-23T07:00:00,2026-01-26,1.347,kg,ZN_COLD,0.5,0.998,60.0,whole
B01302,SITE_KIT_01,ING_MINT,LOT-B01302,2026-01-23T07:00:00,2026-01-26,1.0,kg,ZN_COLD,0.5,0.916,60.0,whole
B01303,SITE_KIT_01,ING_CURRYLEAF,LOT-B01303,2026-01-23T07:00:00,2026-01-26,0.5,kg,ZN_COLD,0.5,1.0,80.0,whole
B01304,SITE_KIT_01,ING_BATTER,LOT-B01304,2026-01-23T07:00:00,2026-01-25,16.0,kg,ZN_COLD,0.5,0.937,70.0,whole
B01305,SITE_KIT_01,ING_TOMATO,LOT-B01305,2026-01-24T07:00:00,2026-01-31,45.0,kg,ZN_COLD,0.5,0.879,32.0,whole
B01306,SITE_KIT_01,ING_CAULI,LOT-B01306,2026-01-24T07:00:00,2026-02-03,50.0,kg,ZN_COLD,0.5,0.995,40.0,whole
B01307,SITE_KIT_01,ING_SPINACH,LOT-B01307,2026-01-24T07:00:00,2026-01-28,14.0,kg,ZN_COLD,0.5,0.858,30.0,whole
B01308,SITE_KIT_01,ING_CORIANDER,LOT-B01308,2026-01-24T07:00:00,2026-01-27,2.0,kg,ZN_COLD,0.5,0.963,60.0,whole
B01309,SITE_KIT_01,ING_GCHILLI,LOT-B01309,2026-01-24T07:00:00,2026-01-31,2.741,kg,ZN_COLD,0.5,0.921,70.0,whole
B01310,SITE_KIT_01,ING_CARROT,LOT-B01310,2026-01-24T07:00:00,2026-02-03,10.817,kg,ZN_COLD,0.5,0.954,45.0,whole
B01311,SITE_KIT_01,ING_CAPSICUM,LOT-B01311,2026-01-24T07:00:00,2026-01-31,7.0,kg,ZN_COLD,0.5,0.839,80.0,whole
B01312,SITE_KIT_01,ING_CABBAGE,LOT-B01312,2026-01-24T07:00:00,2026-02-03,10.0,kg,ZN_COLD,0.5,0.945,25.0,whole
B01313,SITE_KIT_01,ING_BRINJAL,LOT-B01313,2026-01-24T07:00:00,2026-01-31,7.0,kg,ZN_COLD,0.5,0.966,40.0,whole
B01314,SITE_KIT_01,ING_OKRA,LOT-B01314,2026-01-24T07:00:00,2026-01-31,10.0,kg,ZN_COLD,0.5,0.956,55.0,whole
B01315,SITE_KIT_01,ING_PEAS,LOT-B01315,2026-01-24T07:00:00,2026-01-31,5.0,kg,ZN_COLD,0.5,0.991,90.0,whole
B01316,SITE_KIT_01,ING_MINT,LOT-B01316,2026-01-24T07:00:00,2026-01-27,0.75,kg,ZN_COLD,0.5,0.913,60.0,whole
B01317,SITE_KIT_01,ING_CURRYLEAF,LOT-B01317,2026-01-24T07:00:00,2026-01-27,0.5,kg,ZN_COLD,0.5,0.835,80.0,whole
B01318,SITE_KIT_01,ING_LEMON,LOT-B01318,2026-01-24T07:00:00,2026-01-30,5.0,kg,ZN_COLD,0.5,0.973,90.0,whole
B01319,SITE_KIT_01,ING_BEANS,LOT-B01319,2026-01-24T07:00:00,2026-01-31,7.259,kg,ZN_COLD,0.5,0.899,60.0,whole
B01320,SITE_KIT_01,ING_MUSHROOM,LOT-B01320,2026-01-24T07:00:00,2026-01-31,2.0,kg,ZN_COLD,0.5,0.97,220.0,whole
B01321,SITE_KIT_01,ING_CUCUMBER,LOT-B01321,2026-01-24T07:00:00,2026-01-31,9.0,kg,ZN_COLD,0.5,0.966,35.0,whole
B01322,SITE_KIT_01,ING_BANANA,LOT-B01322,2026-01-24T07:00:00,2026-01-30,9.0,kg,ZN_COLD,0.5,0.993,55.0,whole
B01323,SITE_KIT_01,ING_CHICKEN,LOT-B01323,2026-01-24T07:00:00,2026-01-27,27.0,kg,ZN_FREEZE,0.5,0.947,210.0,whole
B01324,SITE_KIT_01,ING_MUTTON,LOT-B01324,2026-01-24T07:00:00,2026-01-27,12.0,kg,ZN_FREEZE,0.5,0.917,720.0,whole
B01325,SITE_KIT_01,ING_FISH,LOT-B01325,2026-01-24T07:00:00,2026-01-27,7.0,kg,ZN_FREEZE,0.5,0.972,480.0,whole
B01326,SITE_KIT_01,ING_EGG,LOT-B01326,2026-01-24T07:00:00,2026-01-30,5.0,kg,ZN_COLD,0.5,0.966,140.0,whole
B01327,SITE_KIT_01,ING_PANEER,LOT-B01327,2026-01-24T07:00:00,2026-01-30,23.0,kg,ZN_COLD,0.5,0.994,380.0,whole
B01328,SITE_KIT_01,ING_CURD,LOT-B01328,2026-01-24T07:00:00,2026-01-30,20.0,kg,ZN_COLD,0.5,0.923,70.0,whole
B01329,SITE_KIT_01,ING_MILK,LOT-B01329,2026-01-24T07:00:00,2026-01-30,4.0,kg,ZN_COLD,0.5,0.977,58.0,whole
B01330,SITE_KIT_01,ING_CREAM,LOT-B01330,2026-01-24T07:00:00,2026-01-30,5.0,kg,ZN_COLD,0.5,0.957,220.0,whole
B01331,SITE_KIT_01,ING_BUTTER,LOT-B01331,2026-01-24T07:00:00,2026-01-30,6.0,kg,ZN_COLD,0.5,0.844,520.0,whole
B01332,SITE_KIT_01,ING_GHEE,LOT-B01332,2026-01-24T07:00:00,2026-07-23,25.0,kg,ZN_DRY,0.5,0.842,640.0,whole
B01333,SITE_KIT_01,ING_RICE,LOT-B01333,2026-01-24T07:00:00,2026-07-23,190.0,kg,ZN_DRY,0.5,0.854,120.0,whole
B01334,SITE_KIT_01,ING_ATTA,LOT-B01334,2026-01-24T07:00:00,2026-07-23,145.0,kg,ZN_DRY,0.5,0.935,48.0,whole
B01335,SITE_KIT_01,ING_BESAN,LOT-B01335,2026-01-24T07:00:00,2026-07-23,10.0,kg,ZN_DRY,0.5,0.973,90.0,whole
B01336,SITE_KIT_01,ING_OIL,LOT-B01336,2026-01-24T07:00:00,2026-07-23,20.0,kg,ZN_DRY,0.5,0.98,145.0,whole
B01337,SITE_KIT_01,ING_CASHEW,LOT-B01337,2026-01-24T07:00:00,2026-07-23,10.0,kg,ZN_DRY,0.5,0.933,850.0,whole
B01338,SITE_KIT_01,ING_COCONUT,LOT-B01338,2026-01-24T07:00:00,2026-07-23,10.0,kg,ZN_DRY,0.5,0.93,45.0,whole
B01339,SITE_KIT_01,ING_TOORDAL,LOT-B01339,2026-01-24T07:00:00,2026-07-23,35.0,kg,ZN_DRY,0.5,0.941,165.0,whole
B01340,SITE_KIT_01,ING_BATTER,LOT-B01340,2026-01-24T07:00:00,2026-01-26,15.0,kg,ZN_COLD,0.5,0.884,70.0,whole
B01341,SITE_KIT_01,ING_SPINACH,LOT-B01341,2026-01-25T07:00:00,2026-01-29,9.0,kg,ZN_COLD,0.5,0.882,30.0,whole
B01342,SITE_KIT_01,ING_CORIANDER,LOT-B01342,2026-01-25T07:00:00,2026-01-28,1.25,kg,ZN_COLD,0.5,0.922,60.0,whole
B01343,SITE_KIT_01,ING_MINT,LOT-B01343,2026-01-25T07:00:00,2026-01-28,0.75,kg,ZN_COLD,0.5,1.0,60.0,whole
B01344,SITE_KIT_01,ING_CURRYLEAF,LOT-B01344,2026-01-25T07:00:00,2026-01-28,1.0,kg,ZN_COLD,0.5,0.96,80.0,whole
B01345,SITE_KIT_01,ING_BATTER,LOT-B01345,2026-01-25T07:00:00,2026-01-27,17.0,kg,ZN_COLD,0.5,0.942,70.0,whole
B01346,SITE_KIT_01,ING_TOMATO,LOT-B01346,2026-01-26T07:00:00,2026-02-02,53.0,kg,ZN_COLD,0.5,0.912,32.0,whole
B01347,SITE_KIT_01,ING_ONION,LOT-B01347,2026-01-26T07:00:00,2026-02-25,132.0,kg,ZN_DRY,0.5,0.93,38.0,whole
B01348,SITE_KIT_01,ING_POTATO,LOT-B01348,2026-01-26T07:00:00,2026-02-25,66.0,kg,ZN_DRY,0.5,0.969,28.0,whole
B01349,SITE_KIT_01,ING_CAULI,LOT-B01349,2026-01-26T07:00:00,2026-02-05,63.0,kg,ZN_COLD,0.5,0.879,40.0,whole
B01350,SITE_KIT_01,ING_SPINACH,LOT-B01350,2026-01-26T07:00:00,2026-01-30,10.0,kg,ZN_COLD,0.5,0.993,30.0,whole
B01351,SITE_KIT_01,ING_CORIANDER,LOT-B01351,2026-01-26T07:00:00,2026-01-29,1.428,kg,ZN_COLD,0.5,0.914,60.0,whole
B01352,SITE_KIT_01,ING_GCHILLI,LOT-B01352,2026-01-26T07:00:00,2026-02-02,3.0,kg,ZN_COLD,0.5,0.978,70.0,whole
B01353,SITE_KIT_01,ING_GINGER,LOT-B01353,2026-01-26T07:00:00,2026-02-25,4.0,kg,ZN_DRY,0.5,0.973,120.0,whole
B01354,SITE_KIT_01,ING_GARLIC,LOT-B01354,2026-01-26T07:00:00,2026-02-25,8.0,kg,ZN_DRY,0.5,1.0,180.0,whole
B01355,SITE_KIT_01,ING_CARROT,LOT-B01355,2026-01-26T07:00:00,2026-02-05,15.0,kg,ZN_COLD,0.5,0.986,45.0,whole
B01356,SITE_KIT_01,ING_CAPSICUM,LOT-B01356,2026-01-26T07:00:00,2026-02-02,10.0,kg,ZN_COLD,0.5,0.976,80.0,whole
B01357,SITE_KIT_01,ING_CABBAGE,LOT-B01357,2026-01-26T07:00:00,2026-02-05,2.721,kg,ZN_COLD,0.5,0.84,25.0,whole
B01358,SITE_KIT_01,ING_BRINJAL,LOT-B01358,2026-01-26T07:00:00,2026-02-02,9.0,kg,ZN_COLD,0.5,0.959,40.0,whole
B01359,SITE_KIT_01,ING_OKRA,LOT-B01359,2026-01-26T07:00:00,2026-02-02,10.0,kg,ZN_COLD,0.5,0.939,55.0,whole
B01360,SITE_KIT_01,ING_PEAS,LOT-B01360,2026-01-26T07:00:00,2026-02-02,6.0,kg,ZN_COLD,0.5,0.88,90.0,whole
B01361,SITE_KIT_01,ING_MINT,LOT-B01361,2026-01-26T07:00:00,2026-01-29,0.75,kg,ZN_COLD,0.5,0.912,60.0,whole
B01362,SITE_KIT_01,ING_CURRYLEAF,LOT-B01362,2026-01-26T07:00:00,2026-01-29,0.479,kg,ZN_COLD,0.5,1.0,80.0,whole
B01363,SITE_KIT_01,ING_LEMON,LOT-B01363,2026-01-26T07:00:00,2026-02-01,4.0,kg,ZN_COLD,0.5,0.942,90.0,whole
B01364,SITE_KIT_01,ING_BEANS,LOT-B01364,2026-01-26T07:00:00,2026-02-02,9.0,kg,ZN_COLD,0.5,0.968,60.0,whole
B01365,SITE_KIT_01,ING_MUSHROOM,LOT-B01365,2026-01-26T07:00:00,2026-02-02,3.0,kg,ZN_COLD,0.5,0.867,220.0,whole
B01366,SITE_KIT_01,ING_CUCUMBER,LOT-B01366,2026-01-26T07:00:00,2026-02-02,8.142,kg,ZN_COLD,0.5,0.938,35.0,whole
B01367,SITE_KIT_01,ING_BANANA,LOT-B01367,2026-01-26T07:00:00,2026-02-01,10.154,kg,ZN_COLD,0.5,0.904,55.0,whole
B01368,SITE_KIT_01,ING_CHICKEN,LOT-B01368,2026-01-26T07:00:00,2026-01-29,29.0,kg,ZN_FREEZE,0.5,0.981,210.0,whole
B01369,SITE_KIT_01,ING_MUTTON,LOT-B01369,2026-01-26T07:00:00,2026-01-29,15.0,kg,ZN_FREEZE,0.5,0.878,720.0,whole
B01370,SITE_KIT_01,ING_FISH,LOT-B01370,2026-01-26T07:00:00,2026-01-29,12.0,kg,ZN_FREEZE,0.5,1.0,480.0,whole
B01371,SITE_KIT_01,ING_EGG,LOT-B01371,2026-01-26T07:00:00,2026-02-01,6.0,kg,ZN_COLD,0.5,0.841,140.0,whole
B01372,SITE_KIT_01,ING_PANEER,LOT-B01372,2026-01-26T07:00:00,2026-02-01,29.0,kg,ZN_COLD,0.5,0.914,380.0,whole
B01373,SITE_KIT_01,ING_CURD,LOT-B01373,2026-01-26T07:00:00,2026-02-01,25.0,kg,ZN_COLD,0.5,0.974,70.0,whole
B01374,SITE_KIT_01,ING_MILK,LOT-B01374,2026-01-26T07:00:00,2026-02-01,4.0,kg,ZN_COLD,0.5,0.937,58.0,whole
B01375,SITE_KIT_01,ING_CREAM,LOT-B01375,2026-01-26T07:00:00,2026-02-01,6.0,kg,ZN_COLD,0.5,0.889,220.0,whole
B01376,SITE_KIT_01,ING_BUTTER,LOT-B01376,2026-01-26T07:00:00,2026-02-01,7.0,kg,ZN_COLD,0.5,0.958,520.0,whole
B01377,SITE_KIT_01,ING_BATTER,LOT-B01377,2026-01-26T07:00:00,2026-01-28,16.0,kg,ZN_COLD,0.5,0.927,70.0,whole
B01378,SITE_KIT_01,ING_SPINACH,LOT-B01378,2026-01-27T07:00:00,2026-01-31,9.0,kg,ZN_COLD,0.5,0.891,30.0,whole
B01379,SITE_KIT_01,ING_CORIANDER,LOT-B01379,2026-01-27T07:00:00,2026-01-30,1.5,kg,ZN_COLD,0.5,1.0,60.0,whole
B01380,SITE_KIT_01,ING_MINT,LOT-B01380,2026-01-27T07:00:00,2026-01-30,0.669,kg,ZN_COLD,0.5,0.911,60.0,whole
B01381,SITE_KIT_01,ING_CURRYLEAF,LOT-B01381,2026-01-27T07:00:00,2026-01-30,0.5,kg,ZN_COLD,0.5,0.995,80.0,whole
B01382,SITE_KIT_01,ING_BATTER,LOT-B01382,2026-01-27T07:00:00,2026-01-29,18.0,kg,ZN_COLD,0.5,0.943,70.0,whole
B01383,SITE_KIT_01,ING_TOMATO,LOT-B01383,2026-01-28T07:00:00,2026-02-04,43.0,kg,ZN_COLD,0.5,1.0,32.0,whole
B01384,SITE_KIT_01,ING_CAULI,LOT-B01384,2026-01-28T07:00:00,2026-02-07,49.0,kg,ZN_COLD,0.5,0.959,40.0,whole
B01385,SITE_KIT_01,ING_SPINACH,LOT-B01385,2026-01-28T07:00:00,2026-02-01,10.0,kg,ZN_COLD,0.5,0.802,30.0,whole
B01386,SITE_KIT_01,ING_CORIANDER,LOT-B01386,2026-01-28T07:00:00,2026-01-31,1.148,kg,ZN_COLD,0.5,0.956,60.0,whole
B01387,SITE_KIT_01,ING_GCHILLI,LOT-B01387,2026-01-28T07:00:00,2026-02-04,2.704,kg,ZN_COLD,0.5,0.994,70.0,whole
B01388,SITE_KIT_01,ING_CARROT,LOT-B01388,2026-01-28T07:00:00,2026-02-07,13.0,kg,ZN_COLD,0.5,0.93,45.0,whole
B01389,SITE_KIT_01,ING_CAPSICUM,LOT-B01389,2026-01-28T07:00:00,2026-02-04,6.0,kg,ZN_COLD,0.5,0.847,80.0,whole
B01390,SITE_KIT_01,ING_CABBAGE,LOT-B01390,2026-01-28T07:00:00,2026-02-07,5.0,kg,ZN_COLD,0.5,0.897,25.0,whole
B01391,SITE_KIT_01,ING_BRINJAL,LOT-B01391,2026-01-28T07:00:00,2026-02-04,8.0,kg,ZN_COLD,0.5,0.921,40.0,whole
B01392,SITE_KIT_01,ING_OKRA,LOT-B01392,2026-01-28T07:00:00,2026-02-04,9.0,kg,ZN_COLD,0.5,0.949,55.0,whole
B01393,SITE_KIT_01,ING_PEAS,LOT-B01393,2026-01-28T07:00:00,2026-02-04,6.0,kg,ZN_COLD,0.5,0.97,90.0,whole
B01394,SITE_KIT_01,ING_MINT,LOT-B01394,2026-01-28T07:00:00,2026-01-31,0.75,kg,ZN_COLD,0.5,0.977,60.0,whole
B01395,SITE_KIT_01,ING_CURRYLEAF,LOT-B01395,2026-01-28T07:00:00,2026-01-31,0.5,kg,ZN_COLD,0.5,0.905,80.0,whole
B01396,SITE_KIT_01,ING_LEMON,LOT-B01396,2026-01-28T07:00:00,2026-02-03,5.0,kg,ZN_COLD,0.5,0.906,90.0,whole
B01397,SITE_KIT_01,ING_BEANS,LOT-B01397,2026-01-28T07:00:00,2026-02-04,8.0,kg,ZN_COLD,0.5,0.923,60.0,whole
B01398,SITE_KIT_01,ING_MUSHROOM,LOT-B01398,2026-01-28T07:00:00,2026-02-04,3.0,kg,ZN_COLD,0.5,0.96,220.0,whole
B01399,SITE_KIT_01,ING_CUCUMBER,LOT-B01399,2026-01-28T07:00:00,2026-02-04,10.0,kg,ZN_COLD,0.5,0.947,35.0,whole
B01400,SITE_KIT_01,ING_BANANA,LOT-B01400,2026-01-28T07:00:00,2026-02-03,10.0,kg,ZN_COLD,0.5,0.847,55.0,whole
B01401,SITE_KIT_01,ING_CHICKEN,LOT-B01401,2026-01-28T07:00:00,2026-01-31,26.0,kg,ZN_FREEZE,0.5,0.901,210.0,whole
B01402,SITE_KIT_01,ING_MUTTON,LOT-B01402,2026-01-28T07:00:00,2026-01-31,12.0,kg,ZN_FREEZE,0.5,0.913,720.0,whole
B01403,SITE_KIT_01,ING_FISH,LOT-B01403,2026-01-28T07:00:00,2026-01-31,12.0,kg,ZN_FREEZE,0.5,0.967,480.0,whole
B01404,SITE_KIT_01,ING_EGG,LOT-B01404,2026-01-28T07:00:00,2026-02-03,5.0,kg,ZN_COLD,0.5,0.986,140.0,whole
B01405,SITE_KIT_01,ING_PANEER,LOT-B01405,2026-01-28T07:00:00,2026-02-03,25.0,kg,ZN_COLD,0.5,0.926,380.0,whole
B01406,SITE_KIT_01,ING_CURD,LOT-B01406,2026-01-28T07:00:00,2026-02-03,20.0,kg,ZN_COLD,0.5,0.887,70.0,whole
B01407,SITE_KIT_01,ING_MILK,LOT-B01407,2026-01-28T07:00:00,2026-02-03,4.0,kg,ZN_COLD,0.5,0.971,58.0,whole
B01408,SITE_KIT_01,ING_CREAM,LOT-B01408,2026-01-28T07:00:00,2026-02-03,6.0,kg,ZN_COLD,0.5,0.909,220.0,whole
B01409,SITE_KIT_01,ING_BUTTER,LOT-B01409,2026-01-28T07:00:00,2026-02-03,5.0,kg,ZN_COLD,0.5,0.985,520.0,whole
B01410,SITE_KIT_01,ING_BATTER,LOT-B01410,2026-01-28T07:00:00,2026-01-30,16.0,kg,ZN_COLD,0.5,0.857,70.0,whole
B01411,SITE_KIT_01,ING_SPINACH,LOT-B01411,2026-01-29T07:00:00,2026-02-02,9.0,kg,ZN_COLD,0.5,0.965,30.0,whole
B01412,SITE_KIT_01,ING_CORIANDER,LOT-B01412,2026-01-29T07:00:00,2026-02-01,1.5,kg,ZN_COLD,0.5,0.921,60.0,whole
B01413,SITE_KIT_01,ING_MINT,LOT-B01413,2026-01-29T07:00:00,2026-02-01,0.682,kg,ZN_COLD,0.5,1.0,60.0,whole
B01414,SITE_KIT_01,ING_CURRYLEAF,LOT-B01414,2026-01-29T07:00:00,2026-02-01,0.75,kg,ZN_COLD,0.5,0.883,80.0,whole
B01415,SITE_KIT_01,ING_BATTER,LOT-B01415,2026-01-29T07:00:00,2026-01-31,18.0,kg,ZN_COLD,0.5,0.91,70.0,whole
B01416,SITE_KIT_01,ING_TOMATO,LOT-B01416,2026-01-30T07:00:00,2026-02-06,35.0,kg,ZN_COLD,0.5,0.965,32.0,whole
B01417,SITE_KIT_01,ING_ONION,LOT-B01417,2026-01-30T07:00:00,2026-03-01,108.0,kg,ZN_DRY,0.5,0.872,38.0,whole
B01418,SITE_KIT_01,ING_POTATO,LOT-B01418,2026-01-30T07:00:00,2026-03-01,52.0,kg,ZN_DRY,0.5,0.834,28.0,whole
B01419,SITE_KIT_01,ING_CAULI,LOT-B01419,2026-01-30T07:00:00,2026-02-09,45.0,kg,ZN_COLD,0.5,1.0,40.0,whole
B01420,SITE_KIT_01,ING_SPINACH,LOT-B01420,2026-01-30T07:00:00,2026-02-03,9.0,kg,ZN_COLD,0.5,0.904,30.0,whole
B01421,SITE_KIT_01,ING_CORIANDER,LOT-B01421,2026-01-30T07:00:00,2026-02-02,1.5,kg,ZN_COLD,0.5,0.966,60.0,whole
B01422,SITE_KIT_01,ING_GCHILLI,LOT-B01422,2026-01-30T07:00:00,2026-02-06,2.0,kg,ZN_COLD,0.5,0.938,70.0,whole
B01423,SITE_KIT_01,ING_GINGER,LOT-B01423,2026-01-30T07:00:00,2026-03-01,3.728,kg,ZN_DRY,0.5,0.94,120.0,whole
B01424,SITE_KIT_01,ING_GARLIC,LOT-B01424,2026-01-30T07:00:00,2026-03-01,6.0,kg,ZN_DRY,0.5,0.933,180.0,whole
B01425,SITE_KIT_01,ING_CARROT,LOT-B01425,2026-01-30T07:00:00,2026-02-09,10.199,kg,ZN_COLD,0.5,0.997,45.0,whole
B01426,SITE_KIT_01,ING_CAPSICUM,LOT-B01426,2026-01-30T07:00:00,2026-02-06,6.0,kg,ZN_COLD,0.5,0.926,80.0,whole
B01427,SITE_KIT_01,ING_CABBAGE,LOT-B01427,2026-01-30T07:00:00,2026-02-09,5.0,kg,ZN_COLD,0.5,1.0,25.0,whole
B01428,SITE_KIT_01,ING_BRINJAL,LOT-B01428,2026-01-30T07:00:00,2026-02-06,6.0,kg,ZN_COLD,0.5,0.939,40.0,whole
B01429,SITE_KIT_01,ING_OKRA,LOT-B01429,2026-01-30T07:00:00,2026-02-06,8.0,kg,ZN_COLD,0.5,1.0,55.0,whole
B01430,SITE_KIT_01,ING_PEAS,LOT-B01430,2026-01-30T07:00:00,2026-02-06,5.0,kg,ZN_COLD,0.5,0.905,90.0,whole
B01431,SITE_KIT_01,ING_MINT,LOT-B01431,2026-01-30T07:00:00,2026-02-02,0.75,kg,ZN_COLD,0.5,0.922,60.0,whole
B01432,SITE_KIT_01,ING_CURRYLEAF,LOT-B01432,2026-01-30T07:00:00,2026-02-02,0.75,kg,ZN_COLD,0.5,0.906,80.0,whole
